month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_yy,active_listing_count,active_listing_count_yy,median_days_on_market,median_days_on_market_yy
202005,55708,"biwabik, mn",,99550,-0.184,26,0,90,-0.3684
202005,6488,"southbury, ct",*,284950,-0.0157,190,-0.1915,78,0.4717
202005,8003,"cherry hill, nj",*,372550,0.066,86,-0.4379,60,0.3483
202005,39730,"aberdeen, ms",*,175050,0.8672,26,-0.5094,74,0.0882
202005,32176,"ormond beach, fl",,329950,0.1136,247,-0.2233,77,-0.2261
202005,78727,"austin, tx",*,400050,0.0363,20,0.0526,44,1.3158
202005,76302,"wichita falls, tx",*,226950,0.6651,16,-0.4667,126,2.0732
202005,56549,"hawley, mn",,307950,-0.0225,35,-0.2222,94,0.3239
202005,33155,"miami, fl",,499950,0.0313,149,-0.0449,81,0.1912
202005,11795,"west islip, ny",*,539050,-0.0577,48,-0.4667,71,1.3667
202005,4681,"stonington, me",*,499950,0.5381,14,0.0769,256,-0.0741
202005,69145,"kimball, ne",,115050,0.1824,20,-0.1304,127,0.0763
202005,33777,"seminole, fl",*,224950,-0.1805,76,-0.24,71,0.0597
202005,37128,"murfreesboro, tn",*,331122,-0.0254,302,-0.0033,35,0.3462
202005,73538,"elgin, ok",,237550,-0.0326,37,-0.2745,46,-0.1858
202005,37865,"seymour, tn",,299950,0.1028,61,-0.3711,44,-0.5056
202005,31064,"monticello, ga",,320050,0.203,55,-0.127,61,-0.2327
202005,93550,"palmdale, ca",*,299950,0.0523,108,-0.5345,63,0.75
202005,28694,"west jefferson, nc",,269950,-0.0326,43,-0.4416,116,0.4777
202005,32746,"lake mary, fl",,399950,-0.0806,185,-0.2094,63,0.2475
202005,34120,"naples, fl",,349050,-0.0205,418,-0.1364,87,0.0296
202005,80542,"mead, co",,481652,-0.0879,24,-0.1111,71,0.6322
202005,46278,"indianapolis, in",*,549950,0.1639,23,-0.3429,65,0.7333
202005,65711,"mountain grove, mo",*,135050,0.0189,96,-0.1351,163,1.4511
202005,74953,"poteau, ok",*,187950,0.4486,35,-0.4615,113,0.6028
202005,19805,"wilmington, de",*,139950,0,58,-0.5573,56,0.0769
202005,10507,"bedford hills, ny",*,689950,-0.3895,43,0.2286,46,0.15
202005,75693,"white oak, tx",*,214950,0.184,18,-0.1,68,0.5814
202005,72650,"marshall, ar",,107550,0.0858,26,-0.1613,192,0.0132
202005,27403,"greensboro, nc",,245050,-0.0188,25,-0.3056,38,-0.0952
202005,35223,"birmingham, al",*,649950,0.0407,38,-0.2692,57,0.1176
202005,16803,"state college, pa",*,333950,-0.2496,39,0.1818,53,0.6061
202005,58318,"bottineau, nd",,186550,-0.2537,80,0.1429,241,0.4606
202005,19026,"drexel hill, pa",*,234950,0.2561,28,-0.6989,74,1.7407
202005,36549,"lillian, al",*,245050,0.0954,41,-0.1961,79,0.1127
202005,59932,"somers, mt",*,998050,0.5144,23,-0.3611,91,0.8958
202005,78613,"cedar park, tx",,376233,0.0099,124,-0.0534,22,-0.1852
202005,33441,"deerfield beach, fl",*,349050,0.0421,195,0.1538,94,0.3926
202005,84054,"north salt lake, ut",,359765,-0.1796,35,-0.3269,30,0.0526
202005,16354,"titusville, pa",*,124550,1.2261,25,-0.2424,151,0.0903
202005,93240,"lake isabella, ca",,230050,0.2045,35,-0.1463,91,-0.0667
202005,73527,"cache, ok",*,322550,0.6332,14,-0.2222,52,-0.2828
202005,17044,"lewistown, pa",*,108050,-0.1353,41,-0.2545,102,1.04
202005,92117,"san diego, ca",,760050,0.0556,45,-0.1346,25,0.2195
202005,96789,"mililani, hi",,479800,-0.207,107,0.0288,44,0.2222
202005,12404,"accord, ny",*,469050,0.2277,15,-0.5833,109,0.8632
202005,8332,"millville, nj",*,149050,0.2468,151,-0.4032,79,0.0972
202005,84751,"milford, ut",*,109950,-0.5511,13,0.4444,95,1.6027
202005,11801,"hicksville, ny",*,589050,0.0163,108,-0.2987,73,1
202005,95350,"modesto, ca",,325050,0.0605,64,-0.1467,46,0.2778
202005,27707,"durham, nc",*,422540,0.2822,80,-0.0244,56,1.4348
202005,11229,"brooklyn, ny",*,599050,-0.1616,159,0.0127,127,1.2478
202005,31548,"kingsland, ga",*,264025,0.3748,92,-0.2269,72,0.2973
202005,62896,"west frankfort, il",*,73950,-0.0276,139,0.8784,189,1.2105
202005,83716,"boise, id",*,514525,0.0587,82,0.1233,32,0.8824
202005,33418,"palm beach gardens, fl",,599050,0.1632,466,-0.1322,92,0.1572
202005,97760,"terrebonne, or",,490050,-0.1792,42,0.0244,74,0.2759
202005,5149,"ludlow, vt",*,399050,-0.0699,131,-0.1494,228,-0.0539
202005,78744,"austin, tx",*,326317,0.1656,38,-0.3667,45,1.9032
202005,38114,"memphis, tn",,52050,0.3029,48,-0.25,80,0.2698
202005,52052,"guttenberg, ia",,165050,-0.1534,34,0.2143,157,0.4208
202005,11742,"holtsville, ny",*,399050,-0.0666,37,-0.1957,78,1.4762
202005,28315,"aberdeen, nc",*,275050,0.0066,83,-0.0674,51,0.02
202005,47330,"centerville, in",*,145040,-0.0298,23,-0.4103,88,-0.5
202005,65026,"eldon, mo",,246950,0.241,32,-0.4182,76,0.2258
202005,94806,"san pablo, ca",*,499550,0.0363,44,-0.0222,39,1.1081
202005,95453,"lakeport, ca",,360050,-0.0323,49,-0.4674,79,0.0676
202005,29909,"okatie, sc",,349050,0.035,358,0.0199,85,0.1333
202005,85340,"litchfield park, az",,439950,0.1024,103,-0.4012,55,0.1957
202005,21875,"delmar, md",*,262950,0.3319,32,0.1429,72,0.3714
202005,12737,"glen spey, ny",*,229050,0.3924,61,0.3261,46,-0.6944
202005,36467,"opp, al",*,129050,0.1025,29,-0.4821,108,-0.0442
202005,75056,"the colony, tx",,400049,-0.0857,181,-0.2165,55,0.1
202005,90804,"long beach, ca",,425050,0.1199,28,-0.0345,38,0.4902
202005,60056,"mount prospect, il",*,323050,-0.0357,188,-0.2389,52,0.3867
202005,60638,"chicago, il",*,275049,0.0309,91,-0.2661,50,0.5385
202005,38821,"amory, ms",,149050,0.1292,45,-0.1346,87,-0.0114
202005,63043,"maryland heights, mo",*,209950,0.1828,14,-0.4815,43,0.1169
202005,37380,"south pittsburg, tn",*,229050,0.5359,18,-0.1,130,0.5951
202005,22480,"irvington, va",*,359050,-0.1553,39,-0.4429,243,0.5
202005,78223,"san antonio, tx",*,189049,0.0219,96,0.5484,58,0.7846
202005,18034,"center valley, pa",,469950,-0.036,27,-0.5,88,0.5575
202005,6110,"west hartford, ct",,230050,2.00E-04,33,-0.45,38,-0.05
202005,23437,"suffolk, va",*,280850,-0.1679,22,-0.3714,102,0.2143
202005,92373,"redlands, ca",,689950,0.078,71,-0.2022,66,0.2336
202005,14048,"dunkirk, ny",,97950,0.0316,34,0.0303,99,-0.2048
202005,98328,"eatonville, wa",,473050,-0.2339,22,-0.3125,64,0.3196
202005,97527,"grants pass, or",*,475050,0.2042,96,-0.4607,60,0.2121
202005,89014,"henderson, nv",,334550,0.0967,97,-0.1917,43,0.1026
202005,89117,"las vegas, nv",,398938,-0.0271,245,-0.1493,52,0.0833
202005,6472,"northford, ct",,330049,-0.12,24,-0.4667,74,-0.3565
202005,68355,"falls city, ne",,112050,-0.0261,43,0.3438,126,0.2233
202005,64744,"el dorado springs, mo",,99950,0.2182,62,-0.1842,94,-0.0647
202005,4421,"castine, me",,625050,0,19,-0.2692,434,0.3778
202005,22556,"stafford, va",,464040,0.0428,46,-0.4103,47,0.119
202005,30097,"duluth, ga",,599950,-0.0771,370,-0.2418,62,0.3191
202005,96106,"clio, ca",,725050,0.1526,36,0.2414,89,0.4472
202005,62221,"belleville, il",,203110,0.1895,87,-0.1792,59,0.1919
202005,17011,"camp hill, pa",*,264950,0.1802,32,-0.4483,48,1
202005,56071,"new prague, mn",,329050,-0.1106,33,-0.4844,34,-0.3982
202005,24210,"abingdon, va",*,299950,0.3328,68,-0.3267,151,1.6261
202005,29440,"georgetown, sc",,299850,-0.2486,145,-0.1854,143,0.1
202005,11216,"brooklyn, ny",,995050,-0.1532,67,-0.3738,106,0.4133
202005,48879,"saint johns, mi",*,229950,0.167,31,-0.1622,59,0.3409
202005,72801,"russellville, ar",*,164950,0.4495,44,-0.3433,63,0.2233
202005,33150,"miami, fl",,289050,-0.0357,70,0.129,85,0.1972
202005,85339,"laveen, az",,319050,0.0653,44,-0.5165,59,0.3258
202005,28394,"vass, nc",,253050,-0.0503,41,0.1714,63,0.9385
202005,45069,"west chester, oh",,377112,0.0623,73,-0.3707,49,0.2405
202005,23832,"chesterfield, va",,369050,0.0254,102,-0.1356,53,0.325
202005,4627,"deer isle, me",*,549050,0.0775,27,0.35,297,0.0626
202005,92061,"pauma valley, ca",,699050,0.1748,23,-0.1154,101,0.1285
202005,24112,"martinsville, va",,99950,0.1112,137,-0.3218,114,-0.0843
202005,70819,"baton rouge, la",*,135050,-0.1398,17,0.2143,121,4.1489
202005,12477,"saugerties, ny",*,339050,0.2602,71,-0.5419,97,0.2278
202005,57719,"box elder, sd",*,239950,0.0435,32,-0.6667,42,-0.0345
202005,83204,"pocatello, id",*,289050,0.4673,38,0.3103,36,0.1613
202005,8505,"bordentown, nj",*,315050,0.1254,44,-0.443,71,0.4947
202005,75840,"fairfield, tx",*,164950,0.0813,31,-0.1389,105,0.75
202005,92557,"moreno valley, ca",,392050,0.0523,58,-0.2267,48,0.6842
202005,36107,"montgomery, al",,60050,0.1069,22,-0.2667,72,-0.0526
202005,13077,"homer, ny",*,345050,0.8907,20,-0.0909,74,0.8734
202005,81504,"grand junction, co",*,300020,0.1373,73,-0.3048,35,0.3725
202005,49548,"grand rapids, mi",*,169050,0.0569,22,0.1,31,2.4444
202005,17050,"mechanicsburg, pa",*,390050,0.0836,79,-0.4476,70,0.4286
202005,95358,"modesto, ca",,330050,0.1,27,-0.325,50,0.1364
202005,92692,"mission viejo, ca",,749950,0.0675,102,-0.495,55,0.25
202005,21045,"columbia, md",,369950,0.0276,41,-0.4675,28,0.3023
202005,54209,"egg harbor, wi",,309050,0.5648,69,-0.1481,175,-0.0642
202005,15044,"gibsonia, pa",*,479550,0.0538,104,0.0097,72,0.2857
202005,76633,"china spring, tx",,465050,-0.0681,19,-0.3667,60,0.0084
202005,93060,"santa paula, ca",,622400,-0.0042,50,0.0204,70,0.4737
202005,63552,"macon, mo",*,238850,0.91,31,-0.225,107,1.0381
202005,8079,"salem, nj",,79950,0,71,-0.1932,191,0.1072
202005,33444,"delray beach, fl",*,529050,0.1021,136,-0.1905,88,0.1139
202005,94545,"hayward, ca",*,699050,-0.0013,16,-0.5429,42,1.1538
202005,33193,"miami, fl",*,262050,-0.0385,114,0.0179,81,0.6531
202005,23224,"richmond, va",*,179950,0.3434,18,-0.55,41,-0.012
202005,54971,"ripon, wi",*,189050,-0.2121,30,0.0714,134,-0.2472
202005,98168,"seattle, wa",,474950,0.0381,30,-0.2308,28,-0.0667
202005,44256,"medina, oh",*,424950,0.2407,113,-0.4235,79,0.5048
202005,75035,"frisco, tx",,470710,0.031,245,-0.3079,52,0.1064
202005,44126,"cleveland, oh",*,179950,-0.1822,18,-0.1818,38,-0.0952
202005,30620,"bethlehem, ga",,275740,0.1027,76,0.1343,37,0.1385
202005,7003,"bloomfield, nj",*,368450,0.1046,83,-0.314,46,0.5333
202005,7756,"ocean grove, nj",*,529050,-0.159,19,-0.525,91,0.8571
202005,47905,"lafayette, in",,239950,-0.1252,46,-0.3521,42,0.2537
202005,90703,"cerritos, ca",,800049,0.0403,29,-0.4082,24,-0.3514
202005,50125,"indianola, ia",*,260050,-0.0367,66,0,63,0.68
202005,12824,"diamond point, ny",*,585050,-0.0248,25,0.1364,367,4.3577
202005,6757,"kent, ct",*,480050,0.0457,24,-0.4419,196,1.24
202005,28704,"arden, nc",,450050,0.0216,119,-0.1053,86,-0.0171
202005,11433,"jamaica, ny",*,579050,0.0925,46,-0.08,83,0.0184
202005,12790,"wurtsboro, ny",*,146350,-0.2259,77,0.4,46,-0.2069
202005,67205,"wichita, ks",*,381456,0.0964,89,-0.2583,91,0.82
202005,12496,"windham, ny",,499050,0.3131,105,-0.0789,149,0.2263
202005,72632,"eureka springs, ar",*,309050,0.0584,61,-0.0161,151,0.4519
202005,44131,"independence, oh",*,279950,0.2439,29,-0.4528,66,0.913
202005,39202,"jackson, ms",,245050,0.0894,32,-0.2,71,-0.224
202005,92672,"san clemente, ca",,1185050,-0.1206,97,-0.4012,70,0.3208
202005,23113,"midlothian, va",,599550,0.0739,108,-0.3077,57,0.1176
202005,60143,"itasca, il",,354950,-0.007,36,-0.3571,59,0.3258
202005,18702,"wilkes barre, pa",*,72550,-0.0925,88,-0.12,109,1.1373
202005,47119,"floyds knobs, in",,539050,0.2058,42,-0.0667,67,0.2885
202005,49512,"grand rapids, mi",*,305050,0.0429,43,0.4333,60,0.5584
202005,56013,"blue earth, mn",*,113550,0.0134,22,-0.3889,67,0.3535
202005,5641,"barre, vt",*,246050,0.4056,47,-0.2879,84,-0.1111
202005,98366,"port orchard, wa",*,389450,0.0419,61,0.22,44,0.6604
202005,15227,"pittsburgh, pa",*,155050,0.0689,37,-0.2128,58,0.3647
202005,30607,"athens, ga",,250050,0.0638,35,-0.3396,90,0.5126
202005,31331,"townsend, ga",,295050,-0.0163,85,-0.1667,115,0.0952
202005,99208,"spokane, wa",*,435050,0.0334,103,0.03,48,0.5484
202005,54896,"winter, wi",*,215050,0.3113,45,-0.2241,185,-0.0727
202005,33705,"saint petersburg, fl",,235050,0.0706,112,-0.082,78,0.1223
202005,1566,"sturbridge, ma",,424950,0.013,20,-0.4286,71,0.5106
202005,5753,"middlebury, vt",,435050,0.1918,26,-0.2778,87,-0.4161
202005,77303,"conroe, tx",*,297050,0.4886,75,1.027,38,-0.1461
202005,60477,"tinley park, il",*,219050,0.0238,97,-0.3356,62,0.9077
202005,97070,"wilsonville, or",*,539040,0.0792,82,-0.1881,55,0.5714
202005,51012,"cherokee, ia",,84950,0.0659,31,-0.225,113,0.1078
202005,95321,"groveland, ca",*,298050,-0.054,77,-0.2667,119,1.0696
202005,70037,"belle chasse, la",*,370050,0.0602,24,-0.5,99,0.3378
202005,71923,"arkadelphia, ar",*,140034,0.0788,85,-0.086,179,1.3247
202005,12853,"north creek, ny",*,188050,0.126,48,-0.2727,450,5.5693
202005,76020,"azle, tx",,268550,-0.0101,134,0.3535,50,0.0204
202005,80524,"fort collins, co",,480050,0.0718,154,0.0065,56,0.2308
202005,44314,"akron, oh",*,60425,0.2097,36,-0.3077,58,-0.0085
202005,85932,"nutrioso, az",,424050,0.0906,16,-0.1579,187,0
202005,11558,"island park, ny",*,585050,0.0656,35,-0.4068,106,1.2553
202005,80203,"denver, co",,425050,0.126,70,-0.0909,43,0.5926
202005,61605,"peoria, il",*,22050,-0.118,15,-0.4,150,4.7692
202005,33167,"miami, fl",*,270050,0.0189,43,0.2647,81,0.8837
202005,3251,"lincoln, nh",,189950,-0.2831,59,0.1132,94,-0.2034
202005,48324,"west bloomfield, mi",*,475050,0.1878,67,-0.3738,72,1.5263
202005,6870,"old greenwich, ct",*,2150050,0.0299,104,-0.3203,72,0.3846
202005,91107,"pasadena, ca",*,1285050,0.1362,74,-0.1591,71,0.9452
202005,65552,"plato, mo",,147550,0.0424,22,0.1,79,0.2061
202005,15147,"verona, pa",*,119050,0.1899,29,-0.4082,88,-0.033
202005,53143,"kenosha, wi",*,182550,-0.0339,36,0.2414,45,0.3043
202005,32550,"miramar beach, fl",,479950,0.0238,530,0.0019,97,-0.03
202005,44116,"rocky river, oh",*,500047,0.3794,47,-0.1607,109,1.2474
202005,53925,"columbus, wi",,260050,-0.1935,16,-0.3043,55,0.0185
202005,12865,"salem, ny",*,175050,0.2594,38,0.1875,119,0.8594
202005,30117,"carrollton, ga",*,275050,0.1004,188,0.3333,45,-0.313
202005,77025,"houston, tx",*,469050,0.0858,181,-0.1127,70,0.1966
202005,33756,"clearwater, fl",,319950,0.1741,134,-0.141,73,0.1061
202005,39170,"terry, ms",,239950,0.0743,25,-0.2424,64,-0.3228
202005,80907,"colorado springs, co",,390050,0.0773,31,-0.1842,21,-0.1923
202005,89509,"reno, nv",,579950,0.0449,100,-0.1803,42,-0.1429
202005,95301,"atwater, ca",,379050,0.0513,71,-0.3772,57,0.2955
202005,44904,"mansfield, oh",*,339950,1.105,17,-0.5405,119,2.6061
202005,2657,"provincetown, ma",*,759050,-0.0501,127,-0.2659,109,0.5461
202005,94591,"vallejo, ca",,500049,0.0206,56,-0.4343,39,0.5918
202005,30427,"glennville, ga",,126550,-0.0722,27,-0.3721,106,-0.014
202005,21776,"new windsor, md",,394963,-0.0309,17,-0.1905,79,0.4495
202005,85132,"florence, az",,251040,0.111,118,-0.0709,57,0.2258
202005,39183,"vicksburg, ms",*,199950,0.1439,31,-0.4038,126,-0.4071
202005,97801,"pendleton, or",*,260050,0.0507,37,-0.0513,74,0.1563
202005,15017,"bridgeville, pa",*,285040,-0.175,57,0.0556,84,0.9765
202005,43224,"columbus, oh",,117050,0.0646,22,-0.12,21,-0.0455
202005,79424,"lubbock, tx",*,340050,-0.0286,212,-0.2429,44,0.1429
202005,27943,"hatteras, nc",,399050,-0.0932,55,-0.2029,136,-0.3888
202005,29696,"west union, sc",*,449050,0.2845,25,-0.537,85,0.0429
202005,78332,"alice, tx",*,169050,0.3578,63,-0.0156,105,0
202005,2062,"norwood, ma",,543050,0.0882,20,-0.4737,32,0.0667
202005,6058,"norfolk, ct",*,429950,0.1541,15,-0.4,140,-0.0378
202005,7063,"plainfield, nj",*,280050,0.0606,22,-0.3714,73,0.2066
202005,37766,"la follette, tn",*,218050,-0.0491,78,-0.4388,93,0.2917
202005,92341,"green valley lake, ca",*,269050,-0.0236,34,-0.4138,69,0.9437
202005,54562,"three lakes, wi",,189050,-0.1205,31,-0.3673,125,-0.4062
202005,17403,"york, pa",*,265050,0.3424,75,-0.3902,67,1
202005,30557,"martin, ga",*,375050,0.3888,22,-0.4359,82,-0.0296
202005,48224,"detroit, mi",*,45050,0.1277,162,-0.3494,107,0.5177
202005,27405,"greensboro, nc",*,192950,0.5617,74,0.2982,63,0.1776
202005,8077,"riverton, nj",*,275050,-0.0484,43,-0.5784,48,0.4545
202005,11020,"great neck, ny",*,1599050,0.1112,22,-0.614,100,0.5748
202005,74066,"sapulpa, ok",,180050,0.0017,50,-0.3421,57,0.2258
202005,97229,"portland, or",*,680045,0.0478,250,0.0163,42,0.2537
202005,53215,"milwaukee, wi",*,99950,-0.1972,20,0,47,-0.0962
202005,93619,"clovis, ca",,479050,0.0084,152,-0.2165,43,0.0238
202005,78221,"san antonio, tx",,179549,0.0624,62,0.3191,46,0.011
202005,63957,"piedmont, mo",*,98050,-0.0622,38,0.0556,164,1.624
202005,1741,"carlisle, ma",*,925050,-0.0187,27,-0.069,104,2.0145
202005,77004,"houston, tx",,373300,-0.0152,218,-0.1245,70,0
202005,92069,"san marcos, ca",,595050,-0.0286,37,-0.4478,25,0.1628
202005,77061,"houston, tx",,220040,-0.0287,34,0.0625,99,0.1579
202005,32129,"port orange, fl",,239950,0.0122,43,-0.1042,51,0.2439
202005,23235,"richmond, va",,296550,0.0053,41,-0.2931,42,0.0633
202005,32619,"bell, fl",*,325050,0.0837,17,-0.1905,99,-0.5832
202005,80817,"fountain, co",,325050,0.0158,29,-0.5797,15,-0.2308
202005,47201,"columbus, in",*,280040,-0.2167,103,0.0842,60,0.1009
202005,30545,"helen, ga",,259050,0.0402,35,-0.2708,191,0.9293
202005,34209,"bradenton, fl",,338050,-0.034,225,-0.1245,75,-0.0909
202005,62258,"mascoutah, il",,205950,-0.1236,35,-0.2857,147,1.2615
202005,28714,"burnsville, nc",,329050,0.1003,226,-0.1536,256,1.1157
202005,33029,"hollywood, fl",*,494950,0.0101,127,-0.1911,72,0.4694
202005,19711,"newark, de",*,360050,0.0994,43,-0.4189,42,0.3548
202005,77005,"houston, tx",*,1424950,-0.0501,180,0.0405,73,0.6044
202005,70538,"franklin, la",,149050,0.0276,58,0.1373,154,-0.2684
202005,6382,"uncasville, ct",,220050,0.0141,28,-0.3778,80,0.5534
202005,89403,"dayton, nv",,365050,-0.0518,59,-0.2237,49,0.0652
202005,6480,"portland, ct",*,324950,0.2341,41,-0.2407,75,0.5789
202005,22942,"gordonsville, va",,368630,-0.0116,77,-0.0494,57,-0.2138
202005,94513,"brentwood, ca",*,689050,0.0251,180,-0.1667,56,0.8065
202005,28037,"denver, nc",,390050,-0.0767,169,-0.2066,58,-0.1888
202005,20112,"manassas, va",,539950,0.0236,65,-0.2169,36,0.4694
202005,4530,"bath, me",*,380050,0.7271,24,-0.4894,46,-0.5354
202005,60707,"elmwood park, il",*,299950,0.0618,114,-0.1364,45,0.4516
202005,35954,"attalla, al",,119950,-0.077,16,-0.2727,105,0.0995
202005,8611,"trenton, nj",,109950,0.3735,20,-0.4872,65,-0.1216
202005,55944,"kasson, mn",,291950,-0.0102,21,-0.1923,46,-0.1712
202005,43566,"waterville, oh",,319950,-0.0154,25,0.1905,73,0.4898
202005,77541,"freeport, tx",,245050,0,159,0.1522,92,0.305
202005,48846,"ionia, mi",*,179950,-0.0654,31,-0.0313,95,1.6027
202005,77092,"houston, tx",*,299050,0.031,110,0.0092,80,1.6667
202005,19707,"hockessin, de",,548050,0.1599,29,-0.275,58,-0.3661
202005,7834,"denville, nj",,543950,0.1021,72,-0.2577,61,0.2577
202005,60164,"melrose park, il",*,199950,-0.1036,37,-0.0976,49,0.2727
202005,37327,"dunlap, tn",*,289050,0.0609,44,-0.2667,93,0.9375
202005,7110,"nutley, nj",*,459050,0.1277,65,-0.6037,53,1.3043
202005,59602,"helena, mt",*,449750,0.2766,81,-0.325,73,0.4747
202005,11101,"long island city, ny",*,1096490,-0.0036,148,-0.0692,196,2.6636
202005,11590,"westbury, ny",*,560049,0.0182,119,-0.15,89,0.7624
202005,10458,"bronx, ny",,400050,-0.1061,24,0.6,46,-0.5423
202005,85757,"tucson, az",,240319,0.1152,41,-0.0889,55,0.3415
202005,30153,"rockmart, ga",*,179950,0.0422,56,-0.4766,65,0.4773
202005,77068,"houston, tx",,275045,0.0311,45,-0.1509,73,0.1318
202005,29388,"woodruff, sc",*,251950,-0.0168,65,0.2745,85,0.9318
202005,17844,"mifflinburg, pa",*,239950,0.2835,17,-0.3462,154,1.8519
202005,30340,"atlanta, ga",,328350,-0.0125,86,-0.0549,50,0.2821
202005,34747,"kissimmee, fl",*,365050,0.0026,774,0.2305,92,0.2432
202005,29927,"hardeeville, sc",,324050,0.0499,50,-0.4048,86,0.313
202005,11704,"west babylon, ny",*,440040,0.1296,81,0.0125,60,0.8182
202005,48236,"grosse pointe, mi",*,475050,0.0579,148,0.1385,71,1.2903
202005,22844,"new market, va",*,232050,-0.1858,25,-0.2647,79,-0.5227
202005,55303,"anoka, mn",,338900,0.0708,121,-0.1103,37,0.2542
202005,64106,"kansas city, mo",*,235050,0.0588,26,-0.3333,84,0.931
202005,11516,"cedarhurst, ny",,849050,0.7013,19,-0.1364,148,0.6723
202005,80403,"golden, co",,800050,-0.0773,49,-0.02,35,0.0606
202005,65240,"centralia, mo",,155950,-0.1627,44,-0.0435,58,-0.0169
202005,76110,"fort worth, tx",,289950,-0.108,60,-0.1549,51,0.0099
202005,11932,"bridgehampton, ny",,4995050,0.2503,111,-0.2649,218,0.5461
202005,65542,"licking, mo",*,95050,-0.292,29,-0.4314,120,-0.1011
202005,42001,"paducah, ky",*,249950,0.3299,121,-0.3598,86,0.0488
202005,4856,"rockport, me",*,659050,0.1982,37,-0.1778,178,0.5614
202005,30047,"lilburn, ga",,298939,0.0047,263,-0.0436,49,0.3067
202005,54514,"butternut, wi",*,119950,-0.3685,29,-0.0938,276,1.1149
202005,12550,"newburgh, ny",*,260050,0.0117,308,0.4393,46,-0.2269
202005,21146,"severna park, md",,625050,-0.0385,70,-0.2708,47,0.2703
202005,53085,"sheboygan falls, wi",,279950,0.1196,15,-0.2857,78,0.5
202005,97031,"hood river, or",*,585050,-0.0441,62,0.2917,72,0.007
202005,8057,"moorestown, nj",,657050,-0.0519,120,-0.2308,80,-0.0062
202005,15210,"pittsburgh, pa",*,65050,0.0933,45,-0.1176,196,1.7034
202005,74601,"ponca city, ok",*,89950,0.1495,40,-0.2982,97,0.4809
202005,61738,"el paso, il",*,147950,0.1385,21,-0.3,148,1.7925
202005,80401,"golden, co",,799050,0.0834,77,-0.1895,43,0.2113
202005,94920,"belvedere tiburon, ca",,3777050,-0.0303,61,-0.1644,66,0.4348
202005,37062,"fairview, tn",,419050,0.1486,28,-0.1765,29,-0.1077
202005,23002,"amelia court house, va",*,357550,0.144,28,-0.2432,75,0.9481
202005,49125,"sawyer, mi",*,500050,0.0661,16,-0.4074,149,2.7722
202005,29512,"bennettsville, sc",,85950,0.2287,39,-0.1333,111,0.531
202005,12822,"corinth, ny",*,224950,0.0225,38,-0.2549,407,4.9416
202005,48042,"macomb, mi",*,340050,0,111,-0.0826,77,1.75
202005,50266,"west des moines, ia",,315950,-0.0815,223,-0.0785,71,-0.3005
202005,3812,"bartlett, nh",*,339050,0.2004,33,1.0625,71,0.3922
202005,33837,"davenport, fl",*,279950,0.0086,329,0.1544,76,0.0629
202005,61085,"stockton, il",*,119050,-0.1376,30,0.3636,108,1.1176
202005,85396,"buckeye, az",,344310,-0.0163,199,-0.1708,51,-0.0727
202005,22435,"callao, va",,169950,-0.1505,17,-0.3704,99,-0.2528
202005,98277,"oak harbor, wa",*,420050,0.2002,71,-0.3545,34,-0.1169
202005,82633,"douglas, wy",,240050,-0.0303,64,0.1429,90,-0.0476
202005,29150,"sumter, sc",*,170050,-0.1268,143,-0.2099,74,0.0278
202005,37687,"roan mountain, tn",,285049,0.1445,22,-0.2903,105,-0.3069
202005,61354,"peru, il",*,149550,0.0498,20,0.1765,88,0.76
202005,33032,"homestead, fl",,295050,0.0211,212,-0.1055,85,0.4912
202005,28104,"matthews, nc",*,525050,0.0194,97,-0.3533,60,0.4118
202005,68123,"bellevue, ne",*,297540,0.1335,59,-0.0328,66,3
202005,47150,"new albany, in",*,179950,-0.0403,55,-0.4712,45,-0.1743
202005,54838,"gordon, wi",*,197550,0.04,33,-0.2143,70,-0.6023
202005,92879,"corona, ca",*,465050,0.0055,31,-0.5974,56,0.4933
202005,6855,"norwalk, ct",,668950,-0.0638,37,-0.2292,86,0.4215
202005,78210,"san antonio, tx",,225050,-0.0423,132,0.0313,57,-0.1024
202005,24401,"staunton, va",*,287550,-0.0245,165,0.2313,47,-0.1455
202005,60417,"crete, il",,214950,0.1316,48,-0.2941,77,0.1407
202005,50323,"urbandale, ia",,389950,-0.0301,131,-0.1027,63,-0.0735
202005,28203,"charlotte, nc",,649950,0.0988,54,-0.1429,45,-0.2373
202005,21001,"aberdeen, md",*,270050,-0.1689,46,-0.5208,92,0.7196
202005,83638,"mccall, id",,420049,0.5821,169,-0.3074,80,-0.2952
202005,35747,"grant, al",,249950,0.1364,22,-0.2903,62,-0.3187
202005,53083,"sheboygan, wi",,284950,0.1628,32,-0.2,39,-0.3659
202005,33598,"wimauma, fl",,278350,-0.0023,148,-0.2919,84,0.1053
202005,32950,"malabar, fl",,450049,-0.0426,25,-0.0741,105,0.117
202005,6786,"terryville, ct",,189950,-0.0404,28,-0.5333,60,0.3636
202005,77014,"houston, tx",*,210040,0.1833,24,-0.3143,68,1.566
202005,48198,"ypsilanti, mi",,199950,-0.083,63,-0.137,74,0.5745
202005,17545,"manheim, pa",*,309950,0.1393,25,-0.4318,86,1.3243
202005,38965,"water valley, ms",*,164550,0.1007,19,-0.5366,185,0.729
202005,60527,"willowbrook, il",*,619050,-0.0252,222,-0.1685,73,0.6044
